chr	start	end
chr16	34313250	34313349
chr16	33796650	33796799
chr16	33380500	33380599
chr16	31437200	31437399
chr16	30602050	30602249
chr16	21530200	21530349
chr16	10783900	10784049
chr16	10532350	10532599
chr16	10517450	10517549
chr16	4920600	4920749
chr16	4209750	4209899
chr15	102111050	102111299
chr15	98950200	98950349
chr15	97814800	97814949
chr15	97766600	97766699
chr15	97755000	97755099
chr15	89584800	89584949
chr15	89375350	89375499
chr15	84192250	84192449
chr15	80011550	80011749
chr15	78978350	78978499
chr15	78431100	78431199
chr15	76681150	76681299
chr15	76660400	76660499
chr15	76613650	76613799
chr15	76274300	76274549
chr15	76247000	76247099
chr15	58981950	58982099
chr15	8100350	8100499
chr14	77037700	77037799
chr14	70335000	70335149
chr14	65097600	65097749
chr14	63233900	63234049
chr14	54470200	54470349
chr14	54464250	54464349
chr14	46999000	46999149
chr14	31477850	31477999
chr14	25768800	25768949
chr14	20929450	20929549
chr14	20744300	20744499
chr14	20719800	20719999
chr14	11555850	11555949
chr13	98295050	98295199
chr13	96621700	96621799
chr13	63295350	63295599
chr13	55535650	55535849
chr13	55360750	55360849
chr13	49052050	49052249
chr13	45573700	45573799
chr13	38648000	38648099
chr13	21780150	21780399
chr13	8310350	8310449
chr12	112928700	112928899
chr12	112916100	112916349
chr12	112675000	112675249
chr12	112165300	112165399
chr12	102479000	102479099
chr12	84174750	84174899
chr12	81888800	81888899
chr12	80962000	80962199
chr12	80757700	80757899
chr12	80530500	80530649
chr12	76605650	76605799
chr12	75954300	75954449
chr12	75595950	75596099
chr12	71200150	71200299
chr12	69241950	69242149
chr12	59007300	59007399
chr12	55353900	55353999
chr12	44406750	44406949
chr12	32043200	32043349
chr12	31949900	31949999
chr12	31306900	31307049
chr12	30582300	30582449
chr12	16566100	16566299
chr12	4692150	4692349
chr11	120983950	120984199
chr11	120284000	120284099
chr11	120118250	120118499
chr11	120098000	120098299
chr11	118409050	118409199
chr11	117759350	117759449
chr11	116362700	116362899
chr11	116140050	116140249
chr11	113750600	113750799
chr11	106128850	106129099
chr11	104343000	104343199
chr11	102521800	102521949
chr11	102433800	102433949
chr11	102297350	102297549
chr11	102224950	102225149
chr11	102149250	102149399
chr11	102017950	102018049
chr11	101770350	101770449
chr11	101765200	101765349
chr11	101668100	101668249
chr11	101459000	101459149
chr11	101036700	101036899
chr11	100934150	100934349
chr11	99218550	99218649
chr11	98706550	98706699
chr11	97440400	97440599
chr11	97384750	97384849
chr11	96951400	96951499
chr11	95824250	95824349
chr11	95309900	95310049
chr11	94344950	94345099
chr11	88846200	88846349
chr11	88703450	88703649
chr11	88173250	88173349
chr11	86982700	86982899
chr11	86564600	86564699
chr11	86309800	86309949
chr11	78102200	78102349
chr11	78072600	78072799
chr11	76482100	76482249
chr11	75460950	75461149
chr11	74857500	74857649
chr11	74830500	74830699
chr11	73202200	73202299
chr11	69563350	69563549
chr11	69223400	69223499
chr11	62403100	62403249
chr11	61929800	61930349
chr11	60724550	60724799
chr11	57808150	57808249
chr11	53830850	53830999
chr11	49256750	49257049
chr11	44757400	44757499
chr11	32221900	32221999
chr11	30986900	30986999
chr11	30204950	30205099
chr11	6435000	6435199
chr11	6403750	6403899
chr11	5521600	5521699
chr11	4497750	4497899
chr10	128339550	128339749
chr10	128040600	128040949
chr10	127562650	127562849
chr10	127559000	127559199
chr10	95415800	95415899
chr10	93970850	93970999
chr10	86300100	86300199
chr10	81426850	81426999
chr10	81000750	81000949
chr10	80968350	80968499
chr10	80267700	80267899
chr10	80254450	80254549
chr10	80231600	80231799
chr10	80177850	80177999
chr10	80166900	80167099
chr10	80092500	80092649
chr10	79981950	79982049
chr10	79883450	79883599
chr10	79755100	79755249
chr10	75921200	75921449
chr10	75437100	75437249
chr10	67107650	67107799
chr10	62442000	62442149
chr10	62340350	62340499
chr10	62331450	62331549
chr10	61146500	61146599
chr10	59324150	59324249
chr10	41291150	41291349
chr10	39529350	39529499
chr10	21369350	21369499
chr10	13966550	13966699
chr1	191359400	191359499
chr1	182435300	182435449
chr1	171329650	171329799
chr1	166002200	166002349
chr1	165763750	165763899
chr1	165707650	165707849
chr1	161034700	161034949
chr1	156658350	156658549
chr1	138857350	138857499
chr1	135672350	135672449
chr1	135132400	135132549
chr1	134076900	134077049
chr1	93800650	93800899
chr1	93444900	93445149
chr1	92473550	92473699
chr1	92458500	92458999
chr1	90210950	90211099
chr1	89857700	89857949
chr1	89085150	89085349
chr1	89072150	89072249
chr1	87185800	87185949
chr1	86527250	86527599
chr1	86526050	86526249
chr1	86524850	86525149
chr1	75135200	75135349
chr1	74096850	74096999
chr1	51477650	51477999
chr1	43098400	43098599
chr1	39974250	39974349
chr1	34866450	34866599
chr1	34849850	34850099
chr15	78175800	78175899
chr15	76006450	76006549
chr13	20524850	20524949
chr12	85919450	85919549
chr12	84362000	84362199
chr11	62337600	62337699
chr10	114569750	114569849
chr1	104994050	104994149
chr17	6430150	6430349
chrX	101548150	101548299
chrX	100330500	100330599
chrX	75729800	75729949
chrX	73919650	73919849
chrX	18162750	18162999
chrX	12092550	12092699
chr9	121606400	121606499
chr9	121373500	121373699
chr9	119930100	119930349
chr9	119402600	119402799
chr9	113976000	113976149
chr9	110594200	110594349
chr9	107627050	107627299
chr9	107615950	107616099
chr9	107612450	107612599
chr9	106661050	106661199
chr9	106288050	106288199
chr9	103356150	103356299
chr9	102259850	102259999
chr9	70620700	70620799
chr9	69119850	69119949
chr9	67929250	67929349
chr9	65790950	65791049
chr9	57638900	57639099
chr9	57420950	57421049
chr9	46306300	46306449
chr9	46138700	46138849
chr9	45146200	45146299
chr9	44919600	44919799
chr9	44692950	44693149
chr9	37489450	37489549
chr9	27324650	27324749
chr9	27105850	27106149
chr9	21642150	21642299
chr9	21353350	21353499
chr9	20874800	20874999
chr9	15067000	15067099
chr8	124542700	124542849
chr8	124339600	124339749
chr8	123609750	123609899
chr8	123400650	123400749
chr8	123239700	123239899
chr8	123093350	123093649
chr8	122452000	122452199
chr8	121695050	121695149
chr8	121694300	121694499
chr8	121613350	121613499
chr8	120552350	120552499
chr8	120491250	120491649
chr8	120371850	120372049
chr8	111624000	111624199
chr8	110617000	110617099
chr8	106904250	106904399
chr8	105523350	105523499
chr8	104430350	104430449
chr8	95802150	95802299
chr8	95718600	95718749
chr8	95359950	95360049
chr8	95107700	95107849
chr8	84925550	84925649
chr8	83990500	83990999
chr8	83608500	83608749
chr8	80788550	80788749
chr8	71596100	71596199
chr8	70753000	70753199
chr8	70608750	70608949
chr8	70552150	70552399
chr8	70424450	70424599
chr8	33610100	33610249
chr8	27096000	27096199
chr8	22888750	22888999
chr8	22537500	22537599
chr8	15061500	15061699
chr8	14938850	14939049
chr8	14891350	14891549
chr8	12765100	12765299
chr8	11398300	11398449
chr8	4259850	4259949
chr8	3217550	3217699
chr7	141474800	141475049
chr7	141069950	141070099
chr7	140954900	140955049
chr7	133807750	133807899
chr7	133121750	133121999
chr7	132931950	132932099
chr7	130267450	130267599
chr7	127747600	127747799
chr7	127704850	127704949
chr7	127272300	127272499
chr7	126789750	126789899
chr7	126587250	126587449
chr7	125573300	125573699
chr7	125472200	125472399
chr7	122970050	122970249
chr7	114461600	114461749
chr7	112880250	112880399
chr7	109610400	109610549
chr7	109605200	109605349
chr7	101915300	101915449
chr7	101511200	101511399
chr7	100608700	100608799
chr7	99697250	99697499
chr7	99351400	99351549
chr7	99322400	99322549
chr7	97739050	97739199
chr7	80899600	80899699
chr7	80398350	80398449
chr7	66352150	66352249
chr7	59274350	59274499
chr7	47082400	47082499
chr7	46846700	46846799
chr7	46281650	46281799
chr7	45902150	45902349
chr7	45873300	45873499
chr7	45699550	45699699
chr7	45330700	45330849
chr7	45181150	45181349
chr7	44375150	44375299
chr7	34235950	34236099
chr7	31126700	31126849
chr7	28888600	28888749
chr7	28408200	28408299
chr7	28106400	28106549
chr7	27526800	27526999
chr7	24549450	24549549
chr7	24464800	24464949
chr7	19910900	19911049
chr7	19810150	19810349
chr7	19757200	19757449
chr7	19629050	19629149
chr7	19595150	19595299
chr6	147091350	147091599
chr6	147001000	147001149
chr6	146353500	146353699
chr6	145210000	145210149
chr6	124917950	124918299
chr6	120938800	120938999
chr6	115974450	115974599
chr6	115958400	115958549
chr6	113624300	113624499
chr6	113337800	113337899
chr6	113327250	113327349
chr6	88784450	88784599
chr6	88041400	88041499
chr6	86744200	86744399
chr6	86414800	86414949
chr6	83354500	83354599
chr6	83101650	83101799
chr6	72422700	72422899
chr6	67036600	67036699
chr6	55072500	55072699
chr6	38395300	38395449
chr6	38329250	38329549
chr6	31093500	31093649
chr6	30048400	30048649
chr5	145238600	145238699
chr5	144255300	144255499
chr5	143635350	143635549
chr5	142905400	142905499
chr5	140761500	140761649
chr5	139820150	139820499
chr5	139424300	139424449
chr5	139391050	139391249
chr5	139278900	139279049
chr5	139183700	139183799
chr5	138106450	138106549
chr5	137533000	137533149
chr5	137353500	137353649
chr5	136128000	136128099
chr5	135840550	135840649
chr5	130240700	130240799
chr5	125531800	125532049
chr5	125281150	125281349
chr5	125078300	125078399
chr5	125058500	125058599
chr5	124564800	124564949
chr5	124015800	124015899
chr5	122378000	122378399
chr5	122293150	122293299
chr5	122172300	122172399
chr5	121418900	121418999
chr5	120631000	120631099
chr5	120623800	120623949
chr5	120155750	120155899
chr5	118028000	118028399
chr5	114737550	114737799
chr5	114735800	114735999
chr5	114314850	114314949
chr5	113853700	113853849
chr5	113159650	113159799
chr5	113098250	113098349
chr5	112433950	112434099
chr5	112335300	112335399
chr5	111340650	111340849
chr5	111335950	111336149
chr5	110794600	110794749
chr5	108369500	108369749
chr5	107917600	107917699
chr5	105876450	105877099
chr5	105281800	105281949
chr5	103828350	103828499
chr5	77351400	77351499
chr5	73256250	73256449
chr5	72353800	72353949
chr5	32863800	32863899
chr5	30344550	30344799
chr5	21796350	21796449
chr4	156233750	156233999
chr4	155852750	155852949
chr4	155086050	155086199
chr4	154203200	154203299
chr4	154151400	154151499
chr4	152309600	152309749
chr4	151992550	151992699
chr4	149980950	149981149
chr4	149062250	149062449
chr4	148955000	148955149
chr4	148015650	148015749
chr4	145169500	145169599
chr4	144893400	144893499
chr4	142149250	142149499
chr4	141765950	141766149
chr4	141506900	141507049
chr4	139371100	139371199
chr4	139288900	139289099
chr4	139130650	139130749
chr4	138218000	138218149
chr4	138195350	138195449
chr4	137729950	137730099
chr4	135917800	135917899
chr4	135484050	135484149
chr4	135258600	135258699
chr4	133403200	133403349
chr4	133244400	133244599
chr4	132991250	132991449
chr4	132751750	132751949
chr4	132069750	132069849
chr4	132068500	132068599
chr4	130173800	130173899
chr4	129314750	129314849
chr4	128953600	128953849
chr4	128727650	128727799
chr4	127077150	127077249
chr4	126169800	126169949
chr4	124826800	124826899
chr4	124800250	124800399
chr4	124699600	124699799
chr4	121213550	121213649
chr4	119813100	119813249
chr4	116804050	116804199
chr4	116084800	116084949
chr4	116075500	116075699
chr4	107316550	107316649
chr4	95051500	95051699
chr4	87789200	87789399
chr4	83539250	83539449
chr4	63368350	63368449
chr4	59626250	59626549
chr4	49634350	49634499
chr4	45530450	45530599
chr4	45188800	45188999
chr4	43570950	43571099
chr4	41727800	41727899
chr4	41682000	41682199
chr4	40757950	40758049
chr3	156651500	156651699
chr3	146499800	146499949
chr3	135626450	135626549
chr3	116326350	116326549
chr3	108142500	108142649
chr3	107332100	107332349
chr3	98226950	98227049
chr3	97209450	97209549
chr3	96597200	96597499
chr3	96241650	96241899
chr3	94993800	94993899
chr3	94472500	94472599
chr3	90262900	90263049
chr3	89442450	89442599
chr3	89355600	89355699
chr3	89346850	89347049
chr3	87995750	87995899
chr3	87159650	87159849
chr3	86541350	86541449
chr3	63964250	63964349
chr3	57468550	57468649
chr3	41742300	41742399
chr3	34217250	34217349
chr2	181590850	181590949
chr2	181365600	181365699
chr2	179935300	179935399
chr2	174337350	174337499
chr2	168635100	168635299
chr2	167978250	167978449
chr2	165830550	165830699
chr2	164913900	164914099
chr2	164911850	164912049
chr2	163750350	163750549
chr2	163661650	163661849
chr2	163419100	163419349
chr2	163360700	163360849
chr2	162659900	162660049
chr2	160890900	160890999
chr2	155944850	155945049
chr2	155276450	155276549
chr2	155248100	155248249
chr2	153204550	153204799
chr2	152358500	152358599
chr2	144269200	144269299
chr2	132846700	132846849
chr2	130928100	130928199
chr2	129101250	129101349
chr2	120947450	120947549
chr2	119665600	119665999
chr2	119320700	119320849
chr2	119153300	119153399
chr2	104772950	104773149
chr2	93657650	93657999
chr2	91767650	91767799
chr2	91069300	91069499
chr2	79667150	79667299
chr2	75658650	75658849
chr2	74659150	74659299
chr2	57427150	57427299
chr2	32739750	32739999
chr2	32386850	32387049
chr2	32312050	32312249
chr2	31003300	31003449
chr2	30828000	30828149
chr2	30264950	30265149
chr2	30133850	30134049
chr2	30067200	30067399
chr2	29819250	29819449
chr2	29737600	29737699
chr2	29237500	29237599
chr2	27181100	27181199
chr2	26477650	26477749
chr2	26237000	26237299
chr2	25250600	25250799
chr2	24934000	24934149
chr2	23094200	23094349
chr2	18755250	18755349
chr2	17644900	17645049
chr19	57610500	57610799
chr19	57171500	57171599
chr19	57159900	57159999
chr19	46985300	46985449
chr19	30825400	30825499
chr19	23142200	23142399
chr19	16135400	16135549
chr19	10205200	10205349
chr19	10070400	10070549
chr19	8799000	8799149
chr19	7559500	7559649
chr19	6355900	6355999
chr19	6063950	6064049
chr19	6057900	6058099
chr19	6052250	6052349
chr19	6015650	6015799
chr19	5856300	5856499
chr19	5723850	5723999
chr19	5601250	5601399
chr19	5415650	5415799
chr19	4854500	4854599
chr19	4319000	4319149
chr19	4127700	4127949
chr18	75446650	75446849
chr18	61648550	61648849
chr18	56459150	56459299
chr18	38992400	38992549
chr18	38801300	38801449
chr18	35840300	35840499
chr18	31811300	31811399
chr18	12974000	12974199
chr17	57251000	57251099
chr17	56756350	56756449
chr17	56377500	56377599
chr17	50170500	50170599
chr17	47926150	47926399
chr17	46933000	46933249
chr17	46917000	46917099
chr17	46020400	46020549
chr17	36124700	36124849
chr17	35739550	35739699
chr17	35528550	35528749
chr17	35242100	35242199
chr17	34261150	34261249
chr17	34118500	34118699
chr17	30596300	30596449
chr17	30218150	30218249
chr17	29660700	29660799
chr17	28353700	28353849
chr17	27633450	27633649
chr17	27556700	27556899
chr17	26959700	26959849
chr17	25845950	25846049
chr17	25213550	25213749
chr17	24470450	24470649
chr17	24437400	24437649
chr17	24210700	24210899
chr17	12911700	12911849
chr17	10294000	10294149
chr17	8799200	8799399
chr17	5911750	5911849
chr17	5182350	5182599
chr16	97962000	97962149
chr16	96152950	96153049
chr16	92687050	92687149
chr16	92411650	92411749
chr16	50207050	50207149
chr16	32975150	32975299
chr16	32498050	32498249
chr16	31959400	31959549
chr16	30272350	30272499
chr16	20302450	20302649
chr16	18251200	18251349
chr16	16887550	16887699
chr16	11408100	11408249
chr16	11203050	11203149
chr15	103307850	103308049
chr15	103240500	103240649
chr15	103132250	103132349
chr15	102416650	102416749
chr15	102079000	102079099
chr15	101224300	101224449
chr15	100682850	100683049
chr15	100305600	100305749
chr15	99315850	99315949
chr15	93503500	93503649
chr15	86253600	86253699
chr15	83304050	83304299
chr15	82904300	82904449
chr15	79494600	79494849
chr15	79197450	79197599
chr15	78928650	78928799
chr15	77215800	77215999
chr15	76197200	76197299
chr15	76067300	76067399
chr15	75666450	75666649
chr15	73554100	73554349
chr15	73269800	73269899
chr15	72805000	72805099
chr15	57823150	57823349
chr14	103192300	103192399
chr14	76110500	76110649
chr14	73367750	73367899
chr14	70410400	70410499
chr14	69588450	69588599
chr14	63543500	63543649
chr14	63142450	63142799
chr14	60727550	60727749
chr14	55767850	55767999
chr14	47717950	47718149
chr14	47111800	47111999
chr14	34373100	34373249
chr14	30716450	30716599
chr14	25694050	25694149
chr14	8164550	8164699
chr13	102741450	102741549
chr13	100602200	100602399
chr13	96399150	96399249
chr13	69618350	69618499
chr13	55501450	55501549
chr13	55454150	55454599
chr13	49322300	49322449
chr13	49082900	49082999
chr13	46911500	46911599
chr13	45529400	45529499
chr13	43405800	43405899
chr13	43301100	43301399
chr13	11645250	11645449
chr12	112618900	112619099
chr12	111368200	111368299
chr12	108275950	108276199
chr12	103534050	103534249
chr12	102383450	102383799
chr12	98259650	98259749
chr12	91027900	91028099
chr12	85623900	85623999
chr12	84372100	84372299
chr12	83486650	83486749
chr12	78226950	78227149
chr12	71975950	71976149
chr12	71015000	71015399
chr12	55674600	55674749
chr12	55154700	55154849
chr12	51691050	51691249
chr12	33329850	33330049
chr12	31496900	31496999
chr12	17546200	17546299
chr12	8329050	8329149
chr11	121285350	121285449
chr11	119998000	119998099
chr11	119500450	119500599
chr11	117676700	117676849
chr11	117280350	117280449
chr11	116064400	116064549
chr11	115900000	115900149
chr11	115801900	115802049
chr11	115784500	115784649
chr11	107470650	107470849
chr11	106591300	106591399
chr11	106178650	106178799
chr11	103332500	103332599
chr11	100717200	100717399
chr11	99000850	99000999
chr11	98728200	98728299
chr11	98083000	98083199
chr11	98017600	98017749
chr11	97500000	97500099
chr11	97437550	97437749
chr11	96759400	96759499
chr11	96340900	96341099
chr11	94328400	94328499
chr11	84179750	84179899
chr11	78971600	78971749
chr11	78518250	78518399
chr11	78466500	78466599
chr11	75778600	75778799
chr11	75565500	75565699
chr11	75550600	75550799
chr11	70975450	70975649
chr11	70877200	70877349
chr11	69919400	69919549
chr11	69766400	69766649
chr11	68901900	68902149
chr11	68814450	68814549
chr11	68494500	68494599
chr11	68386400	68386549
chr11	66912600	66912699
chr11	60220350	60220499
chr11	60105450	60105599
chr11	59292500	59292599
chr11	57731750	57731849
chr11	54110050	54110399
chr11	54064250	54064399
chr11	52930650	52930749
chr11	23492500	23492599
chr11	8664150	8664399
chr11	8524100	8524199
chr11	5955400	5955499
chr11	5799300	5799699
chr11	3316450	3316549
chr10	128873400	128873549
chr10	128842300	128842449
chr10	128194950	128195099
chr10	127710750	127710949
chr10	127381150	127381249
chr10	127063600	127063849
chr10	121474100	121474349
chr10	95305450	95305549
chr10	88765800	88765949
chr10	84584950	84585149
chr10	83552200	83552299
chr10	82865000	82865149
chr10	81478700	81478849
chr10	81117450	81117649
chr10	80574650	80574749
chr10	80237300	80237499
chr10	80097600	80097699
chr10	79669200	79669299
chr10	75899300	75899399
chr10	70151450	70151599
chr10	43916300	43916449
chr10	43880700	43880849
chr10	8747400	8747499
chr10	7170550	7170699
chr1	185402700	185402849
chr1	181361100	181361249
chr1	180567050	180567149
chr1	179011850	179011999
chr1	172228850	172228999
chr1	165704100	165704249
chr1	165674050	165674199
chr1	138619450	138619549
chr1	133720750	133720899
chr1	133716300	133716399
chr1	133423600	133423699
chr1	97764050	97764199
chr1	93688500	93688649
chr1	93469200	93469299
chr1	89454500	89454649
chr1	86587150	86587249
chr1	75459300	75459399
chr1	74014500	74014699
chr1	73953450	73953849
chr1	66669800	66669899
chr1	63095250	63095399
chr1	59768700	59768849
chr1	39998900	39999049
chr1	38057400	38057599
chr1	36587800	36587949
chr1	36580300	36580449
chr1	36519150	36519249
chr1	34434900	34434999
chr1	34140500	34140649
chr1	4858400	4858499
chr8	84860500	84860649
chr8	11476950	11477099
chr7	142049050	142049149
chr7	125883400	125883499
chr7	125679300	125679399
chr7	45616200	45616299
chr7	4139500	4139599
chr5	139953000	139953099
chr3	89091450	89091549
chr2	181520550	181520649
chr18	64651900	64652049
chr14	55762550	55762649
chr14	21850450	21850549
chr12	112122450	112122549
chr11	102463600	102463699
chr11	99040000	99040099
chr9	118928200	118928349
chr4	141536350	141536499
chr11	88376200	88376349
chr9	60737650	60737749
chr7	139577650	139577749
chr6	115904050	115904149
chr5	140712500	140712649
chr5	140338550	140338649
chr5	111147400	111147499
chr4	124802100	124802199
chr4	108624100	108624199
chr2	166711650	166711799
chr2	120182900	120182999
chr2	91057650	91057799
chr19	26606300	26606399
chr19	3896400	3896499
chr17	45672550	45672649
chr16	44153500	44153599
chr15	73745550	73745699
chr11	98427200	98427299
chrX	108918900	108919049
chrX	102284900	102284999
chrX	43231300	43231399
chrX	12936700	12936849
chr9	121374050	121374149
chr9	119402350	119402549
chr9	119337700	119337849
chr9	119041500	119041699
chr9	111243500	111243649
chr9	109097200	109097399
chr9	108998850	108999049
chr9	108066350	108066599
chr9	107747400	107747499
chr9	107681300	107681499
chr9	107637200	107637349
chr9	107622400	107622549
chr9	107614200	107614349
chr9	106472600	106472699
chr9	106450600	106450699
chr9	94538400	94538499
chr9	86572050	86572149
chr9	86568750	86568899
chr9	67906100	67906199
chr9	66945900	66946049
chr9	66213400	66213549
chr9	64086350	64086499
chr9	62340700	62340899
chr9	59671000	59671199
chr9	59656100	59656199
chr9	59553100	59553249
chr9	57944550	57944699
chr9	57589650	57589899
chr9	57548850	57548999
chr9	56886000	56886099
chr9	46157250	46157399
chr9	45912000	45912149
chr9	44961050	44961249
chr9	44315300	44315399
chr9	42999800	42999949
chr9	35573850	35573999
chr9	25529800	25529949
chr9	21962500	21962649
chr9	21692350	21692549
chr9	21238550	21238699
chr9	21034350	21034599
chr8	126425750	126425849
chr8	124683950	124684149
chr8	124662750	124662899
chr8	122832250	122832399
chr8	122387350	122387499
chr8	121591300	121591399
chr8	120411200	120411299
chr8	119687800	119687899
chr8	110965400	110965499
chr8	110922250	110922399
chr8	110822750	110823049
chr8	106870850	106870949
chr8	105827800	105827949
chr8	95096250	95096349
chr8	95000100	95000249
chr8	91021450	91021599
chr8	84866350	84866449
chr8	84860100	84860199
chr8	84206800	84206949
chr8	80739700	80739899
chr8	76900600	76900749
chr8	71591650	71591749
chr8	71471600	71471699
chr8	70846700	70846899
chr8	70659450	70659599
chr8	70610300	70610499
chr8	70593500	70593749
chr8	70138750	70138949
chr8	54860500	54860599
chr8	46498400	46498499
chr8	36607350	36607549
chr8	33802500	33802649
chr8	25044100	25044299
chr8	24996900	24996999
chr8	14939400	14939499
chr8	13075000	13075149
chr8	12829800	12829949
chr8	11788450	11788599
chr8	11773850	11774049
chr8	11633750	11633849
chr8	11380850	11380949
chr8	4242800	4242999
chr7	144914250	144914449
chr7	139645450	139645599
chr7	137410800	137410949
chr7	133776250	133776349
chr7	130645900	130646099
chr7	128529500	128529799
chr7	127609450	127609549
chr7	127586500	127586649
chr7	126864750	126864849
chr7	126779700	126779849
chr7	126500550	126500749
chr7	118115600	118115849
chr7	103321200	103321299
chr7	102267250	102267449
chr7	98496600	98496749
chr7	98099050	98099199
chr7	80915650	80915799
chr7	80608550	80608699
chr7	80079750	80079949
chr7	79148800	79148899
chr7	45926600	45926749
chr7	45454500	45454599
chr7	45154300	45154449
chr7	44909800	44909999
chr7	44857400	44857549
chr7	34675800	34675999
chr7	34251850	34251999
chr7	34229950	34230099
chr7	28308050	28308199
chr7	25758200	25758349
chr7	25647700	25647849
chr7	25295050	25295399
chr7	19709900	19709999
chr7	19223900	19224049
chr7	19096550	19096749
chr7	19080100	19080299
chr7	19053000	19053149
chr7	16906150	16906249
chr7	16857100	16857199
chr7	16495850	16495949
chr7	15980750	15980949
chr7	13032100	13032349
chr7	13023400	13023549
chr7	5053850	5054049
chr6	149059450	149059549
chr6	128429800	128429949
chr6	125364750	125364899
chr6	124824200	124824349
chr6	124751500	124751599
chr6	121245950	121246049
chr6	120896700	120896849
chr6	119189750	119189949
chr6	115963100	115963299
chr6	115033750	115033849
chr6	114891800	114891899
chr6	98977850	98978149
chr6	92065700	92066049
chr6	89354800	89354949
chr6	89339650	89339899
chr6	86656450	86656599
chr6	83922050	83922149
chr6	83326000	83326199
chr6	83118800	83118899
chr6	83008450	83008549
chr6	72421150	72421299
chr6	70876550	70876699
chr6	52718700	52718899
chr6	52225400	52225499
chr6	51468950	51469049
chr6	13677050	13677249
chr6	4530850	4530949
chr5	144894600	144894849
chr5	142868450	142868549
chr5	142756500	142756599
chr5	142718500	142718599
chr5	140745500	140745649
chr5	140699200	140699299
chr5	140525850	140526049
chr5	139795350	139795499
chr5	139738300	139738549
chr5	134606350	134606449
chr5	134516350	134516449
chr5	129571000	129571149
chr5	125125350	125125499
chr5	125119450	125119549
chr5	124883150	124883299
chr5	124131700	124131849
chr5	123395250	123395399
chr5	122167200	122167449
chr5	121835400	121835499
chr5	121635450	121635699
chr5	121359200	121359399
chr5	120964950	120965099
chr5	120558100	120558249
chr5	117387250	117387449
chr5	114974750	114974849
chr5	114940250	114940399
chr5	114583350	114583599
chr5	114117100	114117349
chr5	113873700	113873849
chr5	113142350	113142549
chr5	111160950	111161099
chr5	101900850	101900999
chr5	100474050	100474199
chr5	93042700	93042849
chr5	75150750	75150949
chr5	44535550	44535649
chr5	36461850	36461999
chr5	34187300	34187399
chr5	33723900	33724049
chr5	30266700	30266899
chr5	24461350	24461449
chr5	24431000	24431199
chr5	22514200	22514299
chr5	20946350	20946499
chr5	20866500	20866599
chr5	9584550	9584699
chr5	3567250	3567349
chr4	155204050	155204149
chr4	155095250	155095349
chr4	154411150	154411249
chr4	152406150	152406349
chr4	152274250	152274399
chr4	149954750	149954899
chr4	149553550	149553649
chr4	149137400	149137499
chr4	149080950	149081149
chr4	148907400	148907599
chr4	148571100	148571249
chr4	148052400	148052599
chr4	148045300	148045399
chr4	147942250	147942399
chr4	145187500	145187699
chr4	141445250	141445399
chr4	141432600	141432799
chr4	139641900	139642049
chr4	139458950	139459099
chr4	139426900	139427049
chr4	138126950	138127099
chr4	137559350	137559499
chr4	136704450	136704549
chr4	136194700	136194799
chr4	134412700	134412799
chr4	133247000	133247249
chr4	132638600	132638749
chr4	132357750	132357899
chr4	129245800	129245999
chr4	129155750	129155899
chr4	128804850	128804949
chr4	128774400	128774549
chr4	127244000	127244149
chr4	126720500	126720599
chr4	126115700	126115799
chr4	123350900	123351049
chr4	120696450	120696599
chr4	120128700	120128949
chr4	119853550	119853649
chr4	117029700	117029849
chr4	88191150	88191249
chr4	86858650	86858749
chr4	86796600	86796799
chr4	65579900	65580049
chr4	62629450	62629749
chr4	58078600	58078849
chr4	47352750	47352849
chr4	46194800	46194899
chr4	42936900	42937049
chr4	41480050	41480149
chr4	41115200	41115449
chr4	40947950	40948099
chr3	154324600	154324699
chr3	145647350	145647499
chr3	142881750	142881899
chr3	116781050	116781149
chr3	96636750	96636849
chr3	96357300	96357449
chr3	89962850	89962999
chr3	89723550	89723699
chr3	89394200	89394349
chr3	89246450	89246599
chr3	89096300	89096449
chr3	89088650	89088799
chr3	88549900	88549999
chr3	84180350	84180549
chr3	79455650	79455749
chr3	36584950	36585049
chr3	32396350	32396499
chr2	179916400	179916549
chr2	174336800	174336949
chr2	174333550	174333649
chr2	174330150	174330299
chr2	167987650	167987799
chr2	167973650	167973749
chr2	167615900	167616049
chr2	167444300	167444449
chr2	167313800	167313949
chr2	167223650	167223749
chr2	167016100	167016199
chr2	165989300	165989399
chr2	165794250	165794349
chr2	164813850	164813999
chr2	160646400	160646549
chr2	158210150	158210249
chr2	158207100	158207249
chr2	158118950	158119099
chr2	158028150	158028299
chr2	155515200	155515299
chr2	153346300	153346449
chr2	152789050	152789149
chr2	132247900	132248049
chr2	129199350	129199499
chr2	125903950	125904099
chr2	125768150	125768249
chr2	122349250	122349349
chr2	121424500	121424699
chr2	120850750	120850849
chr2	120598300	120598499
chr2	119707100	119707199
chr2	116975200	116975349
chr2	101679350	101679599
chr2	91943300	91943449
chr2	91917050	91917149
chr2	91659100	91659249
chr2	91267300	91267399
chr2	73426050	73426149
chr2	70125800	70125949
chr2	38926750	38926949
chr2	38805300	38805449
chr2	36037800	36037899
chr2	35284600	35284749
chr2	33130800	33130949
chr2	32879000	32879099
chr2	32219450	32219599
chr2	32151400	32151549
chr2	30809550	30809699
chr2	30066850	30066999
chr2	28686750	28686899
chr2	27239850	27240049
chr2	26355200	26355399
