chr	start	end
chr9	4777000	4778799
chr14	78271800	78272999
chr16	76119400	76122799
chr19	12105800	12106799
chr19	11623200	11626199
chr5	74515200	74515999
chr17	56938400	56940199
chr17	37433200	37435799
chr5	141881200	141882799
chr10	105081200	105082799
chr4	161514800	161515799
chr9	78516600	78517399
chr19	51695600	51696999
chr8	103549800	103550799
chr9	38086000	38088799
chr8	127900000	127901599
chr2	207303000	207304399
chr4	161559200	161560399
chr1	89668000	89668999
chr10	101777400	101782799
chr14	60764000	60766999
chr14	95872800	95874199
chr7	117361000	117364799
chr17	63200000	63200999
chr6	52506400	52507599
chr18	68872200	68873599
chr2	88205800	88208999
chr4	131382800	131384399
chr10	68307800	68309799
chr6	91415000	91415999
chr1	102820400	102822399
chr4	150431400	150434599
chr16	24753600	24756599
chr8	24539400	24540799
chr19	31484200	31485599
chr20	45052200	45053799
chr12	32732400	32734199
chr9	38694800	38695799
chr17	6049400	6052599
chr9	110626400	110630599
chr11	35536200	35538999
chr13	48139400	48140199
chr7	36882000	36885999
chr8	49507600	49509999
chr16	70670800	70671999
chr10	66452000	66454199
chr1	216560400	216568599
chr3	95345600	95351199
chr13	73817600	73820199
chr8	79584800	79587599
chr7	125692200	125698399
chr3	8011000	8021799
chr13	52176600	52178399
chr9	27212400	27215199
chr10	58578200	58581599
chr5	158499800	158500599
chr3	56305200	56306799
chr6	125722800	125724599
chr1	101820800	101822999
chr13	107167600	107170999
chr10	5869200	5872599
chr3	83643400	83646199
chr16	26785000	26787199
chr16	60214600	60216599
chr1	241466600	241467999
chr8	53226800	53227799
chr7	39379800	39380199
chr5	45499000	45500399
chr4	124464400	124467599
chr5	5895800	5897599
chr16	82018000	82019399
chr1	167732000	167735599
chr12	14238800	14243599
chr13	106097000	106099799
chr13	50469800	50478799
chr2	200535800	200538199
chr10	57731800	57732999
chr8	58525200	58527999
chr13	34442800	34443399
chr20	53412000	53412999
chr1	101115400	101119199
chr10	100058200	100060199
chr5	141974000	141975999
chr15	46447000	46448799
chr4	181004600	181005399
chr5	77085600	77090799
chr1	168028600	168029599
chr2	263932200	263932999
chr8	1893800	1894999
chr2	117104400	117105599
chr6	4302800	4304399
chr17	5384200	5386999
chr5	151307600	151310199
chr10	107429000	107432199
chr1	195845200	195846399
chr2	186786800	186788199
chr5	120911000	120913199
chr18	31946000	31949799
chr6	50341200	50344599
chr13	34551600	34554599
chr3	58565000	58566399
chr2	80492400	80493599
chr4	98421000	98423999
chr2	74453600	74454399
chr16	68824800	68825199
chr20	2538600	2547399
chr6	136652000	136652599
chr11	31779800	31781799
chr14	17268000	17270199
chr14	109497000	109498799
chr15	9017200	9022399
chr1	66673600	66674599
chr20	29361800	29363199
chr3	153125200	153126399
chr10	105972800	105976599
chr15	77538600	77539599
chr18	58405600	58409599
chr9	113491600	113497199
chr9	81869200	81871199
chr10	53543400	53545599
chr6	127598600	127601199
chr3	126436800	126437999
chr4	64514400	64515199
chr4	159839200	159842599
chr15	38463800	38465399
chr14	35783000	35784199
chr1	153991600	153993599
chr8	51304000	51308799
chr2	124586600	124588599
chr12	36470800	36472799
chr1	2759600	2760199
chr18	80946200	80946999
chr1	70799000	70799799
chr17	70456600	70458799
chr1	95150200	95152999
chr4	78065000	78066199
chr14	10383800	10385599
chr2	62223800	62225199
chr6	136840400	136850199
chrX	119209600	119214599
chr17	36348800	36350599
chr15	99400800	99401399
chr1	134990000	134992599
chr19	54485000	54487199
chr8	51884800	51886999
chr11	73593800	73595599
chr2	145026200	145028199
chr2	257547600	257548999
chr3	153741200	153743599
chr1	198291800	198294999
chr5	77647600	77649199
chr7	7791200	7793199
chr10	69022600	69024399
chr20	30881000	30883399
chr6	95816200	95818799
chr18	28095000	28096199
chr6	44064000	44065799
chr9	38348000	38349799
chr13	52674800	52676599
chr10	59708000	59709599
chr16	20538000	20540999
chr6	25492600	25497799
chr2	243448000	243449199
chr1	214993600	214995799
chr5	139491600	139494599
chr11	36272400	36273399
chr15	108653000	108654599
chr4	179356400	179359199
chr6	104910600	104915199
chr7	3835600	3837399
chr8	22865600	22867599
chr2	201918200	201918999
chr1	129152800	129155999
chr20	10701400	10706199
chr5	169002400	169004599
chr8	102930200	102933199
chr4	120444800	120446599
chr18	26616600	26617599
chr13	75999000	76000799
chr4	115817800	115819599
chr2	38747000	38748599
chr15	104738200	104738799
chr12	40499000	40500599
chr7	129370600	129371999
chr4	6024200	6025799
chr11	39977000	39978599
chr2	220605800	220606999
chr8	111824600	111825799
chr5	16412800	16413599
chr15	5378600	5387599
chr1	20328600	20329799
chr4	27866800	27869199
chr7	12386800	12388599
chr19	11793800	11795599
chr10	1164400	1165399
chr10	21700400	21702599
chr3	117344000	117346599
chr14	54388400	54389799
chr15	35191200	35192799
chr6	43202600	43203999
chr15	1101400	1103199
chr19	59109400	59112399
chr13	41561000	41562199
chr3	124197800	124199799
chr12	52286000	52286399
chr8	65561600	65563599
chr17	26954200	26956199
chr19	47083200	47084399
chr18	4954000	4954399
chr20	8004600	8006599
chr8	56201800	56203399
chr8	28378800	28379799
chr20	49490800	49493399
chr9	110753000	110755199
chr6	41503000	41504799
chr4	99585800	99586599
chr11	14459800	14460599
chr10	83019800	83022399
chr2	187434800	187435799
chr10	102993600	102996199
chr1	49892600	49893999
chr18	48671200	48674999
chr16	82904600	82906399
chr7	59933200	59935399
chr5	13108000	13108799
chr14	80334400	80337199
chrX	54328400	54329199
chr12	39082200	39085599
chr9	117753200	117756999
chr10	88764400	88765999
chr1	216790600	216792199
chr3	6075800	6076999
chr12	25832200	25833399
chr7	11536200	11538999
chr6	105474200	105476799
chr1	44305200	44307199
chr1	268255000	268255999
chr1	168551000	168552199
chr5	125920600	125922599
chr1	226154400	226156199
chr1	54415400	54427799
chr4	181612600	181614999
chr5	36280400	36282399
chr3	175032000	175032399
chr4	78194000	78195199
chr10	40446200	40450199
chr1	176967800	176971199
chr2	78611200	78612199
chr6	115503400	115505399
chr9	62258200	62258799
chr12	51136800	51138999
chr17	71488000	71489999
chr10	102574600	102577999
chr12	46360200	46363799
chr5	143679200	143682399
chr18	3540800	3541799
chr16	84482200	84486599
chr5	150752600	150754399
chr18	61790800	61794199
chr16	4270400	4271399
chr15	28795000	28796399
chr11	80060000	80061599
chr17	30952800	30953599
chr5	71925800	71927399
chr13	77481600	77483399
chr4	172967600	172968999
chr6	96509600	96511399
chr13	43640200	43641399
chr16	75991000	75992199
chr12	41842200	41842999
chr17	30443400	30444399
chr9	92156400	92157799
chr1	91258000	91260799
chr18	53105800	53106999
chr6	137493600	137495399
chr6	42047600	42048599
chr12	1020000	1021399
chr2	164925600	164926999
chr20	8869600	8871399
chr5	159731800	159734599
chr8	71945600	71947599
chr9	119257600	119257999
chr12	24982600	24985199
chr12	36775400	36776799
chr3	10410800	10412599
chr15	43971000	43972399
chr11	61646000	61647999
chr7	8888400	8889599
chr6	41752600	41754799
chr10	15288600	15289799
chr12	16153000	16154599
chr7	119630200	119633399
chr11	38160200	38161599
chr1	221513600	221515199
chr2	183760800	183762399
chr5	100542400	100543599
chr19	19826400	19827799
chr9	100978200	100979999
chr18	53949000	53950599
chr18	63050800	63052399
chr4	99874400	99875599
chr1	63908800	63909599
chr5	142561800	142568999
chr2	161424000	161424399
chr17	54622800	54624999
chr3	93833800	93837599
chr4	122132400	122133199
chr9	41949800	41950799
chr7	134792200	134793999
chr7	12645600	12646999
chr1	192716600	192719599
chr6	12026200	12029399
chr12	19567000	19567599
chr2	260211000	260215399
chr13	53110800	53113199
chr4	151694600	151696999
chr1	176724000	176725599
chr9	14611600	14619199
chr12	15550000	15551999
chr2	127344200	127345799
chr9	102903600	102904799
chr8	130823800	130825999
chr10	30018600	30020799
chr10	54409200	54413199
chr20	34491800	34494999
chr15	836000	838399
chr6	100819800	100822599
chr9	105136200	105139599
chr18	56779200	56781599
chr18	73228200	73230599
chr1	276762000	276764599
chr2	72562200	72562799
chr2	163896800	163899399
chr6	50705200	50705799
chr10	37859600	37860999
chr17	54128600	54130799
chr3	60067200	60073199
chr13	89971000	89971999
chr13	112052400	112053399
chr1	261447800	261448799
chr8	96639000	96639599
chr14	86075600	86077799
chr3	40736800	40739199
chr3	12147800	12155199
chr1	134987000	134987399
chr3	125674400	125676799
chr18	40715600	40716999
chr6	92682400	92684199
chr12	7757800	7759799
chr15	99815200	99816199
chr1	211028600	211029999
chr9	46123000	46123599
chr3	37870600	37871399
chr15	31812600	31813999
chr1	157253600	157254999
chr5	21926400	21932799
chr19	24655200	24656199
chrX	17232800	17234199
chr1	16535800	16537199
chr4	97694000	97696999
chr9	43451800	43454999
chr4	154064000	154066199
chr8	126674400	126677399
chr7	142470400	142471399
chr19	40980200	40981399
chr3	148449400	148450999
chr4	159050600	159052999
chr5	47831600	47836199
chr9	52344000	52345999
chr6	132116200	132118799
chr8	47643200	47643999
chr15	52483600	52487199
chr3	69311000	69311399
chr5	145279200	145281399
chrX	43298000	43305399
chr7	97708400	97712399
chr10	110282000	110283799
chr19	49051800	49055599
chr12	51315600	51317399
chr8	6280800	6281999
chr8	128889600	128892599
chr14	43402600	43403999
chr8	56389200	56391799
chr19	32709000	32711199
chr5	47692000	47694199
chr5	101414000	101415799
chr12	38816000	38820399
chr12	45923600	45925999
chr8	75624800	75625599
chr13	69569200	69571599
chr15	58814000	58815999
chr6	144553000	144555199
chr10	69532000	69533599
chr15	103900000	103905199
chr3	176355600	176357199
chr10	16944400	16945799
chr13	109446000	109446799
chr3	166787400	166789199
chr3	169036800	169038399
chr18	37444200	37445199
chr7	97349400	97352399
chr3	155158600	155165199
chr10	7055400	7058199
chr5	11956200	11957999
chr8	59271200	59272199
chr1	140132600	140134599
chr14	5370800	5375799
chr6	24462000	24463399
chr16	7538000	7541199
chr7	135126800	135127799
chr17	52674200	52676399
chr2	7246800	7247599
chr4	67599400	67600199
chr4	97945200	97946799
chr12	27875400	27876199
chr9	15834400	15836399
chr3	123001800	123004799
chr8	40179000	40180799
chr14	59083200	59084399
chr20	41068200	41069199
chr12	42885400	42887199
chr3	175102400	175106999
chr3	3746000	3747799
chr10	18844000	18847999
chr16	20515800	20518399
chr17	35021600	35023599
chr8	47636600	47637999
chr4	100124000	100125999
chr8	127426600	127427799
chr1	17066400	17067799
chr4	89676200	89676799
chr8	117631400	117633999
chr15	60788200	60790799
chr15	50995200	50996799
chr4	113610400	113611399
chr4	160227600	160228399
chr12	30020000	30021999
chr19	39575400	39576599
chr5	156641400	156644399
chr2	53007400	53008599
chr3	40182000	40183599
chr16	11772600	11773999
chr4	78145800	78147399
chr2	55262200	55262799
chr3	97854800	97855799
chr15	3595800	3596199
chr19	17963400	17965199
chr3	160283000	160286999
chr14	11305000	11305599
chr2	78175600	78177199
chr2	187145000	187149199
chr7	98683800	98684799
chr19	16699800	16702399
chr1	40305600	40307399
chr12	5504600	5505599
chr5	61663800	61664999
chr8	55313400	55314799
chr9	4209400	4209799
chr6	104397200	104398599
chr11	74033200	74034399
chr4	161801400	161804199
chr9	116544600	116546399
chr1	103974200	103974999
chr6	108645800	108646999
chr7	99918000	99919599
chr10	12533000	12533999
chr4	11189600	11190599
chr19	58064200	58065799
chr4	131524000	131526599
chr10	32472600	32474199
chr2	128013200	128014399
chr8	38059400	38066799
chr5	143402000	143404999
chr12	27199200	27207599
chr18	34459600	34460999
chr4	157863600	157873399
chr10	111166600	111167399
chr19	412600	413599
chr2	45704600	45706199
chr7	46870600	46871599
chr8	28200600	28202799
chr7	96777200	96778799
chr1	148083200	148084599
chr2	23715600	23721999
chr3	176515400	176517399
chr5	40010000	40011799
chr7	43336000	43337199
chr17	77444800	77447599
chr5	89803800	89804999
chr8	22934600	22935799
chr11	45908400	45908999
chr1	182571400	182572599
chr2	43556200	43558199
chr4	87584800	87586399
chr10	20379400	20381799
chr20	46495200	46498399
chr1	72557200	72564599
chr10	48709600	48710599
chr7	104761600	104762799
chr10	76117000	76118599
chr7	123633200	123639199
chr10	64148000	64150599
chr1	70318600	70319799
chr16	9547200	9548999
chr11	63314000	63315399
chr10	90584200	90587999
chr14	37013800	37015199
chr7	98344600	98345599
chr3	96950000	96950799
chr6	110932000	110933399
chr16	63957800	63959999
chr10	11831400	11833599
chr6	123259000	123260199
chr1	220270400	220271999
chr5	121161800	121169399
chr9	11509800	11512199
chr8	55629400	55629799
chr18	79048400	79050999
chr2	157015600	157020199
chr4	117472800	117474999
chr5	153494400	153496799
chr10	21044000	21046999
chr19	18553600	18555799
chr4	17950200	17951799
chr6	32252400	32253599
chr10	110174600	110178399
chr17	921400	922199
chr2	236503200	236504599
chr8	65372000	65373999
chr11	14734000	14734799
chr16	78112400	78112999
chr11	53825000	53827399
chr1	274811200	274813799
chr8	49105000	49106199
chr7	125673000	125675199
chr20	12207400	12207999
chr3	166181800	166183199
chr7	129485400	129487399
chr14	37859800	37861799
chr3	111841600	111843199
chr13	94762800	94765199
chr1	67465400	67465999
chr11	70984200	70988399
chr14	37615600	37616399
chr2	259903400	259903999
chr2	121652400	121653799
chr2	260528600	260529999
chr19	27619000	27622199
chr4	96182200	96184799
chr18	31336200	31339399
chr10	87935800	87936799
chr14	100388600	100389399
chr10	26624400	26625599
chr3	170803200	170804799
chr13	55489400	55490799
chr10	5294000	5295999
chr12	15625000	15626599
chr12	32680000	32688599
chr15	38636600	38637199
chr3	175883200	175886599
chr6	51826600	51828399
chr9	95539200	95541199
chr13	73737800	73740799
chr10	88369600	88371199
chr8	39560600	39562999
chr1	16727200	16728399
chr2	46586600	46588199
chr3	95589400	95591199
chr4	182028400	182029999
chr9	41330800	41331599
chr19	18175800	18176399
chr15	101211400	101212999
chr19	28856400	28860999
chr18	15462400	15463399
chr8	129206000	129207599
chr11	83288000	83288599
chr10	1737400	1739599
chr2	144328800	144330199
chr1	242006800	242007599
chr7	129008200	129013199
chr7	118377800	118381799
chr10	17653600	17654999
chr5	6642000	6643399
chr4	119054400	119055999
chr7	26886000	26888399
chr19	59954200	59955399
chr1	218275000	218279599
chr12	39349800	39351399
chr2	257738600	257740599
chr20	3160200	3161599
chr1	52786000	52788799
chr12	45691400	45695599
chr8	73311800	73313399
chr9	85741200	85742599
chr7	34008800	34009199
chr9	113567400	113569199
chrX	41280800	41281799
chr3	79254800	79255599
chr7	131606600	131607999
chr2	182739800	182741599
chr17	67600600	67601999
chr7	75202800	75204799
chr1	222162400	222164199
chr1	243352800	243354799
chr10	75153000	75155599
chr1	126786400	126788799
chr3	38556000	38557999
chr9	20135800	20137799
chr15	49776800	49778399
chr12	25583000	25584799
chr10	58027200	58030599
chr20	19492800	19493599
chr1	5937800	5939999
chr7	123397000	123398399
chr8	130060600	130062199
chr2	30430200	30431399
chr1	186327000	186328799
chr8	65080800	65083799
chr10	8553400	8554799
chr4	9331800	9332599
chr6	99459400	99460599
chr6	983400	984799
chr19	151200	157399
chr4	84955600	84957199
chr2	95293400	95296199
chr1	26746800	26749799
chr4	181460400	181461999
chr10	84884600	84886199
chr5	83030800	83031599
chr1	265087400	265089799
chr15	41585200	41587199
chr3	123708600	123711399
chr14	60777600	60778599
chr3	34838800	34839399
chr12	41225000	41226599
chr1	213740800	213746599
chr10	8654000	8658199
chr5	5020400	5021199
chr6	132832000	132833799
chr2	236756600	236758399
chr17	42324400	42325399
chr4	59534000	59535599
chr7	20976800	20978799
chr8	28046600	28048399
chr11	61106800	61110999
chr7	60780000	60781599
chr2	238863000	238863799
chr16	60772800	60773799
chr7	120299400	120300199
chr8	72848600	72850199
chr7	23518800	23520399
chr16	82358400	82359799
chr8	35890000	35891799
chr3	171359600	171360399
chr5	9366000	9367399
chr1	189214800	189216599
chr16	80638000	80639199
chr10	107746000	107757199
chr15	47182800	47185599
chr16	48054000	48055799
chr9	98072200	98075799
chr12	22144600	22147399
chr7	31393800	31395799
chr1	97790600	97791599
chr20	10186600	10188399
chr20	22683600	22684599
chr7	124806600	124808199
chr7	98924400	98928599
chr18	33518800	33519999
chr20	10677400	10678199
chr4	169814000	169815599
chr1	183783600	183787799
chr18	52326800	52328999
chr5	165737600	165738999
chr13	96889200	96890799
chr16	81311400	81314399
chr20	15673200	15674399
chr3	9645800	9656999
chr4	48138200	48138999
chr11	45655400	45656399
chr1	101527800	101528999
chr1	279013200	279014999
chr5	167121400	167126399
chr3	151391400	151393799
chr14	4506600	4509399
chr18	13350200	13351599
chr6	25074600	25076599
chr6	12262800	12264399
chr7	149200	152599
chr9	84007200	84008399
chr15	5811000	5811999
chr11	74639200	74643399
chr1	21343400	21344399
chr3	2759200	2760799
chr16	61660800	61662999
chr13	105391400	105392199
chr3	154258200	154259599
chr10	736600	739599
chr14	18997200	18998399
chr20	44478600	44479999
chr1	171887600	171889199
chr9	11044200	11052799
chr17	4531200	4532799
chr13	101023800	101026599
chr7	26998600	27000399
chr15	12685600	12686599
chr3	105784200	105785399
chr13	86341000	86343199
chr2	243211000	243212599
chr6	139212600	139215599
chr1	188546000	188547799
chr10	1274000	1274599
chr12	49714000	49714999
chr13	45888000	45890399
chr13	36218200	36218999
chr9	43853400	43854999
chr4	168119800	168121399
chr4	163947800	163949399
chr4	30882800	30883399
chr18	21147200	21148999
chr3	3705000	3708599
chr13	37315000	37316999
chr17	8715000	8717199
chr3	149995600	149997399
chr1	215126600	215130799
chr1	99729000	99730199
chr20	47505000	47507799
chr9	113744000	113747799
chr16	13022200	13022799
chr20	37528200	37529399
chr16	18050800	18051799
chr1	90815400	90819999
chr7	107614800	107618399
chr11	60214200	60214599
chr5	59468600	59470599
chr2	127928200	127928799
chr3	58656400	58658199
chr8	22771800	22773399
chr13	28010000	28011199
chr17	19068800	19072199
chr9	95591400	95593799
chr12	22434200	22437799
chr5	135026800	135028799
chr4	98487400	98488199
chr15	8900400	8903599
chr9	82697800	82701199
chr11	74610600	74611799
chr16	86075600	86076799
chr3	20479200	20480399
chr3	124841400	124842999
chr13	28006600	28007599
chr20	46606000	46608799
chr15	3656400	3657799
chr5	52506800	52507599
chr14	6496600	6498599
chr15	39981400	39983599
chr4	7224600	7226199
chr13	40705200	40705799
chr1	84852200	84856199
chr4	160352800	160354199
chr8	21519800	21521199
chr2	113236600	113238599
chr6	95910600	95911799
chr4	153391800	153393599
chr10	29392800	29393999
chr17	6096600	6099599
chr9	4219000	4220199
chr9	97008400	97008999
chr8	47042600	47045799
chr9	43172800	43176199
chr13	82514000	82515599
chr1	78680600	78682999
chr14	79437800	79441199
chr17	63564600	63565399
chr6	27022400	27024799
chr3	151079600	151081999
chr17	89336400	89337599
chr10	52366000	52369399
chr2	6630000	6630799
chr12	41291800	41294599
chr1	44368400	44371199
chr10	89691000	89693199
chr1	225354200	225355799
chr1	43804000	43805999
chr14	16323000	16323999
chr16	1593000	1594999
chr6	48392400	48393999
chr11	38731600	38733599
chr2	59199000	59199999
chr1	206676800	206678399
chr11	39034400	39035999
chr4	92459000	92459999
chr15	48431600	48433999
chr14	106310800	106313799
chr1	17036400	17038199
chr10	38217600	38220999
chr17	85930600	85934199
chr20	47667000	47668999
chr3	74020600	74023199
chr3	64856000	64857999
chr1	119235000	119235799
chr13	51894600	51897399
chr19	40834600	40837399
chr6	76828800	76830599
chr13	99693800	99697399
chr3	82446000	82447399
chr15	4847200	4848799
chr5	48978600	48979799
chr10	93521400	93527999
chr5	122975200	122978999
chr1	65990600	65992399
chr1	98460800	98462999
chr1	93495600	93496999
chr1	226423200	226424999
chr6	93594600	93595599
chr19	57231800	57233999
chr12	2412400	2414199
chr11	2801400	2802399
chr9	117582800	117585599
chr19	40994400	40995799
chr14	37171000	37173399
chr10	101520000	101525999
chr1	78024200	78025999
chr4	146664000	146665999
chr4	63185800	63187999
chr1	98369400	98371999
chr2	84749200	84751399
chr18	29360800	29363999
chr10	73198000	73201199
chr5	62153200	62154399
chr12	49382400	49383999
chr12	42315400	42317599
chr1	137576600	137578399
chr1	275505600	275507799
chr16	19496600	19499999
chr18	56368200	56370599
chr9	60604200	60606399
chr10	13822800	13824199
chr10	23745600	23746999
chr15	13670800	13671999
chr6	131986200	131993999
chr5	160298400	160301199
chr4	58249400	58250999
chr10	46999600	47000799
chr10	48573600	48577199
chr6	50231600	50233399
chr4	30171800	30174199
chr14	86251200	86256399
chr8	5000800	5001799
chr17	8756800	8758199
chr19	56246400	56249199
chr18	56435400	56440399
chr7	117027200	117028199
chr9	86833200	86833799
chr5	133496200	133499199
chr17	7972400	7974799
chr5	3355400	3357199
chr18	31323400	31324999
chr5	144319800	144321799
chr1	254914600	254918199
chr8	85426000	85427799
chr2	89254000	89254799
chr1	198445400	198447799
chr16	3558200	3560799
chr7	120355000	120356999
chr18	2117200	2120399
chr17	71171200	71172199
chr9	76063600	76065399
chr4	166103600	166104999
chr9	4633000	4635399
chr3	167901400	167904199
chr17	76704000	76704799
chr15	9103600	9104599
chr7	29024000	29028799
chr11	86577200	86578799
chr15	36570600	36574199
chr4	126631000	126632399
chr18	75624800	75625599
chr5	3228200	3230399
chr9	4091600	4094199
chr18	44929200	44931199
chr19	21575200	21577799
chr1	222410000	222412399
chr2	124554600	124555599
chr1	22676800	22679199
chr1	152959000	152959599
chr8	72929000	72933999
chr12	40232000	40234999
chr1	215328400	215331999
chr13	60692400	60693999
chr4	132570600	132571799
chr17	11173600	11175799
chr7	78790200	78790999
chr10	20566600	20568999
chr20	2495600	2497999
chr13	78426000	78426399
chr14	45398400	45401799
chr7	27853200	27854199
chr6	122930800	122932599
chr1	48171400	48172599
chr5	5862400	5865399
chr12	1077600	1077999
chr19	48137400	48137999
chr3	120852200	120853199
chr7	107740200	107745199
chr4	113689200	113690799
chr20	4831200	4833199
chr2	196448200	196449999
chr5	120647200	120647999
chr9	61276200	61276999
chr17	12478600	12481599
chr18	58880000	58883199
chr3	95174200	95179599
chr9	114319000	114320999
chr12	23554800	23557799
chr20	18844000	18846199
chr1	215718800	215724599
chr6	24926600	24928999
chr5	87173000	87173799
chr7	73631600	73634599
chr16	60609400	60612799
chr2	83618800	83619999
chr3	71572200	71572799
chr11	78188200	78191999
chr16	19058200	19061599
chr8	62577600	62579199
chr9	26389400	26390199
chr3	114350200	114351799
chr2	104900000	104900799
chr2	199279600	199281799
chr3	42932800	42933399
chr4	161713400	161715799
chr2	170013400	170013999
chr11	68217600	68218399
chr5	68138200	68142399
chr1	37838800	37842599
chr10	69086800	69088799
chr1	205109600	205110799
chr4	142146800	142148599
chr3	150384200	150386399
chr8	6134200	6135999
chr4	100129200	100130799
chr13	95434400	95434999
chr3	15537800	15540999
chr19	21666400	21670999
chr19	58248600	58253799
chr20	47728400	47732199
chr7	58404800	58406999
chr8	37955000	37955999
chr6	24870800	24872399
chr1	218724800	218727199
chr1	32716000	32722199
chr1	103364200	103366999
chr5	61977200	61978599
chr7	114701200	114705399
chr11	67184200	67186599
chr14	94984000	94985199
chr14	96663400	96665399
chr18	72259400	72261799
chr2	87633400	87634199
chr4	715800	717399
chr5	50320800	50322799
chr12	32980400	32982999
chr1	238940800	238944199
chr12	51665400	51667399
chr7	138478400	138479799
chr1	100771400	100772799
chr8	36265200	36266799
chr8	129044400	129049399
chr13	26297800	26298999
chr1	260556200	260560999
chr15	31956400	31957799
chr12	30899000	30910399
chr10	5967800	5969999
chr12	52192000	52193599
chr7	60047400	60048999
chr17	86263800	86264199
chr1	222753600	222754999
chr6	128372800	128374799
chr1	20794000	20795199
chr9	59566400	59567399
chr16	48303200	48303999
chr4	99113600	99114999
chr13	95875200	95876399
chr6	133012000	133013999
chr4	4755000	4757799
chr8	49827200	49832599
chr8	46841800	46843599
chr15	30534800	30535599
chr5	138158200	138160599
chr13	108735600	108737399
chr2	243753600	243754599
chr9	113356200	113358599
chr4	121835600	121836199
chr9	81842600	81845399
chr4	78509200	78510599
chr9	13158600	13161199
chr14	12741600	12742999
chr13	53888800	53890999
chrX	109827000	109827399
chr6	129931000	129932399
chr1	177751000	177752199
chr7	120013600	120016199
chr16	73804800	73809199
chr1	238471600	238472799
chr1	14411600	14414399
chr1	244241000	244242999
chr12	48659000	48662599
chr16	22294200	22299199
chr7	1592000	1593399
chr3	139550200	139551799
chr7	36278800	36280999
chr19	51197200	51199199
chr1	204731400	204738999
chr1	219132400	219134599
chr8	126807600	126809399
chr7	17305800	17306399
chr13	48622200	48624199
chr1	26238400	26242399
chr3	105038000	105039799
chr5	143014200	143015399
chr1	209003400	209004599
chr10	18570600	18574599
chr10	78010600	78013399
chr2	244216000	244217199
chr6	49741600	49742999
chr1	260821000	260822199
chr4	99720800	99722399
chr1	39210000	39212199
chr2	163342600	163348399
chr20	18872400	18874199
chr10	52783000	52784599
chr17	32514400	32516399
chr4	48020600	48021199
chr2	22601800	22603799
chr10	56509600	56510599
chr2	251447000	251447799
chr5	83992000	83993799
chr8	109632800	109633799
chr1	15578200	15579599
chr4	120479400	120482599
chr11	84590200	84591599
chr13	108623600	108627399
chr20	7264000	7264799
chr6	98587800	98588399
chr16	2018600	2023799
chr1	72188800	72189199
chr2	206149200	206150799
chr4	150396600	150398999
chr6	136634400	136636999
chr2	49304000	49304599
chr16	56430800	56432199
chr8	50334000	50335199
chr19	57087200	57092799
chr3	74507800	74509999
chr2	83967000	83969399
chr14	43230800	43231799
chr13	38168000	38169199
chr6	25780000	25780999
chr13	106625400	106627399
chr2	23549000	23550999
chr3	174898200	174900799
chr12	1332000	1336199
chr9	89925000	89927199
chr6	131827800	131831799
chr13	50517800	50522999
chr18	74428800	74430199
chr1	161605400	161608399
chr8	26489200	26491199
chr6	98377000	98380799
chr18	43940800	43943399
chr10	31324000	31325199
chr20	13855000	13857199
chr6	53410000	53412199
chr10	69643200	69644199
chr5	71866200	71868999
chr4	84934000	84936399
chr11	36187000	36188999
chr13	36427200	36432399
chr14	77740200	77741799
chr9	43951000	43953799
chr1	69609400	69610799
chr14	9806400	9807199
chr7	11726600	11729199
chr1	123435600	123437199
chr10	85071000	85071999
chr2	29041600	29042799
chr2	51399800	51400999
chr19	9963400	9965599
chr3	127506600	127507199
chr18	58286800	58292199
chr1	203571400	203572599
chr4	177737200	177741399
chr16	6460200	6462399
chr15	34392000	34394399
chr1	197551000	197552199
chr20	14826000	14827199
chr4	17722800	17723999
chr1	211059200	211062399
chr8	28186000	28186999
chr6	42059000	42061599
chr14	86195000	86196399
chr10	109494200	109498599
chr13	52020200	52021799
chr10	92544400	92548199
chr12	17455400	17458199
chr10	59549800	59552399
chr1	161849400	161851199
chr5	75735200	75738799
chr1	13617000	13617999
chr7	75559800	75561799
chr1	212185400	212189599
chr8	33097200	33099399
chr3	170679600	170682199
chr1	124982600	124985199
chr18	63041200	63041999
chr4	159815800	159817399
chr20	52799000	52800599
chr14	114482200	114482999
chr2	162604400	162605399
chr14	79585000	79588599
chr19	58305400	58307599
chr13	36911800	36913399
chr15	51145400	51146999
chr16	1780800	1783399
chr2	58269800	58271199
chr18	80573400	80575799
chr8	36452200	36457199
chr2	85375400	85378799
chr3	117735200	117736399
chr1	209998400	209999799
chr14	4792800	4796199
chr18	17343600	17345399
chr12	29283800	29286799
chr19	41255000	41256999
chr1	186214400	186218399
chr2	99559200	99560799
chr2	44615000	44616199
chr8	77737000	77740799
chr5	171933200	171936399
chr12	3552600	3553599
chr7	79139000	79141399
chr17	26922800	26925199
chr3	175705200	175707999
chr15	57124400	57125199
chr2	199845200	199846199
chr14	101693800	101694399
chr1	261421000	261423999
chr20	47287200	47288399
chr3	11823000	11825599
chr15	21548800	21554599
chr8	116424200	116425799
chr1	70906000	70908399
chr3	63608800	63612599
chr1	156848800	156849599
chr8	30034000	30034799
chr5	151267800	151271599
chr7	131202000	131203399
chr1	1380200	1386399
chr10	14952400	14954599
chr5	21849400	21851199
chr2	50929200	50929599
chr16	80305400	80306799
chr1	129520000	129520599
chr3	96925800	96927599
chr9	114348400	114349199
chr10	101834000	101836399
